Mod:Item:MetaData, Localized Name
conarm:armor_plate:0, 极寒末影 护甲板
conarm:armor_plate:0, 极寒水晶 护甲板
conarm:armor_plate:0, 神秘 护甲板
conarm:armor_plate:0, 虚空金属 护甲板
conarm:armor_plate:0, 元金 护甲板
conarm:armor_plate:0, 锡 护甲板
conarm:armor_plate:0, 铝 护甲板
conarm:armor_plate:0, 铂 护甲板
conarm:armor_plate:0, 殷钢 护甲板
conarm:armor_plate:0, 康铜 护甲板
conarm:armor_plate:0, 信素 护甲板
conarm:armor_plate:0, 流明 护甲板
conarm:armor_plate:0, 基岩 护甲板
conarm:armor_plate:0, 附魔菜梗子 护甲板
conarm:armor_plate:0, 不稳定大轩 护甲板
conarm:armor_plate:0, 大轩 护甲板
conarm:armor_plate:0, 附魔大轩 护甲板
conarm:armor_plate:0, 究极屑大轩 护甲板
conarm:armor_plate:0, 暗无 护甲板
conarm:armor_plate:0, 欧芒 护甲板
conarm:armor_plate:0, 下级精华 护甲板
conarm:armor_plate:0, 初级精华 护甲板
conarm:armor_plate:0, 中级精华 护甲板
conarm:armor_plate:0, 高级精华 护甲板
conarm:armor_plate:0, 终极精华 护甲板
conarm:armor_plate:0, 终焉精华 护甲板
conarm:armor_plate:0, 欧皇 护甲板
conarm:armor_plate:0, 菜梗子 护甲板
conarm:armor_plate:0, 秘银 护甲板
conarm:armor_plate:0, 精金 护甲板
conarm:armor_plate:0, 秘金 护甲板
conarm:armor_plate:0, 撒普拉斯 护甲板
conarm:armor_plate:0, 故障灌注 护甲板
conarm:armor_plate:0, 呆毛 护甲板
conarm:armor_plate:0, 金梗子 护甲板
conarm:armor_plate:0, 耐酸铝 护甲板
conarm:armor_plate:0, 锇荧黑曜合金 护甲板
conarm:armor_plate:0, 铱锇合金 护甲板
conarm:armor_plate:0, 泰伯利亚 护甲板
conarm:armor_plate:0, 极光金属 护甲板
conarm:armor_plate:0, 钷 护甲板
conarm:armor_plate:0, 杜兰特 护甲板
conarm:armor_plate:0, 瓦雷利亚 护甲板
conarm:armor_plate:0, 振金 护甲板
conarm:armor_plate:0, 地母 护甲板
conarm:armor_plate:0, 钯 护甲板
conarm:armor_plate:0, 雾金 护甲板
conarm:armor_plate:0, 零素 护甲板
conarm:armor_plate:0, 玄武岩 护甲板
conarm:armor_plate:0, 泰伯利安 护甲板
conarm:armor_plate:0, 碎金 护甲板
conarm:armor_plate:0, 瑟蓝 护甲板
conarm:armor_plate:0, 普罗克希 护甲板
conarm:armor_plate:0, 漩金 护甲板
conarm:armor_plate:0, 焰晶 护甲板
conarm:armor_plate:0, 帝金 护甲板
conarm:armor_plate:0, 阳光合金 护甲板
conarm:armor_plate:0, 铿金 护甲板
conarm:armor_plate:0, 烈金 护甲板
conarm:armor_plate:0, 辐光合金 护甲板
conarm:armor_plate:0, 流光合金 护甲板
conarm:armor_plate:0, 地动合金 护甲板
conarm:armor_plate:0, 曜金 护甲板
conarm:armor_plate:0, 铌 护甲板
conarm:armor_plate:0, 原金 护甲板
conarm:armor_plate:0, 陨铁 护甲板
conarm:armor_plate:0, 黑陨铁 护甲板
conarm:armor_plate:0, 蕴魔结晶 护甲板
conarm:armor_plate:0, 绿宝石 护甲板
conarm:chest_core:0, 磁钢胸甲基底
conarm:chest_core:0, 充能合金胸甲基底
conarm:chest_core:0, 振动合金胸甲基底
conarm:chest_core:0, 红石合金胸甲基底
conarm:chest_core:0, 导电铁胸甲基底
conarm:chest_core:0, 脉冲铁胸甲基底
conarm:chest_core:0, 玄钢胸甲基底
conarm:chest_core:0, 魂金胸甲基底
conarm:chest_core:0, 末地钢胸甲基底
conarm:chest_core:0, 铁合金胸甲基底
conarm:chest_core:0, 娜迦鳞片 胸甲基底
conarm:chest_core:0, 钢叶 胸甲基底
conarm:chest_core:0, 炽铁 胸甲基底
conarm:chest_core:0, 骑士金属 胸甲基底
conarm:chest_core:0, 木 胸甲基底
conarm:chest_core:0, 圆石 胸甲基底
conarm:chest_core:0, 燧石 胸甲基底
conarm:chest_core:0, 仙人掌 胸甲基底
conarm:chest_core:0, 骨头 胸甲基底
conarm:chest_core:0, 黑曜石 胸甲基底
conarm:chest_core:0, 海晶石 胸甲基底
conarm:chest_core:0, 末地石 胸甲基底
conarm:chest_core:0, 海绵 胸甲基底
conarm:chest_core:0, 烈焰木 胸甲基底
conarm:chest_core:0, 铁 胸甲基底
conarm:chest_core:0, 生铁 胸甲基底
conarm:chest_core:0, 骑士史莱姆 胸甲基底
conarm:chest_core:0, 史莱姆 胸甲基底
conarm:chest_core:0, 史莱姆 胸甲基底
conarm:chest_core:0, 熔岩史莱姆 胸甲基底
conarm:chest_core:0, 地狱岩 胸甲基底
conarm:chest_core:0, 钴 胸甲基底
conarm:chest_core:0, 阿迪特 胸甲基底
conarm:chest_core:0, 玛玉灵 胸甲基底
conarm:chest_core:0, 铜 胸甲基底
conarm:chest_core:0, 青铜 胸甲基底
conarm:chest_core:0, 铅 胸甲基底
conarm:chest_core:0, 银 胸甲基底
conarm:chest_core:0, 琥珀金 胸甲基底
conarm:chest_core:0, 钢 胸甲基底
conarm:chest_core:0, 渊素 胸甲基底
conarm:chest_core:0, 精炼珊瑚 胸甲基底
conarm:chest_core:0, 惧质 胸甲基底
conarm:chest_core:0, 注血 胸甲基底
conarm:chest_core:0, 注血铁 胸甲基底
conarm:chest_core:0, 魔法木质胸甲基底
conarm:chest_core:0, 恶魔灌注胸甲基底
conarm:chest_core:0, 附魔胸甲基底
conarm:chest_core:0, 恶魔胸甲基底
conarm:chest_core:0, 焦黑石英 胸甲基底
conarm:chest_core:0, 红石水晶 胸甲基底
conarm:chest_core:0, 青金石水晶 胸甲基底
conarm:chest_core:0, 钻石水晶 胸甲基底
conarm:chest_core:0, 煤晶 胸甲基底
conarm:chest_core:0, 绿宝石水晶 胸甲基底
conarm:chest_core:0, 铁晶 胸甲基底
conarm:chest_core:0, 阳光化合物 胸甲基底
conarm:chest_core:0, 陨石 胸甲基底
conarm:chest_core:0, 赛特斯石英 胸甲基底
conarm:chest_core:0, 福鲁伊克斯水晶 胸甲基底
conarm:chest_core:0, 福鲁伊克斯钢 胸甲基底
conarm:chest_core:0, 海蓝宝石 胸甲基底
conarm:chest_core:0, 星辉 胸甲基底
conarm:chest_core:0, 水晶矩阵 胸甲基底
conarm:chest_core:0, 中子素 胸甲基底
conarm:chest_core:0, 无尽 胸甲基底
conarm:chest_core:0, 束缚 胸甲基底
conarm:chest_core:0, 感知 胸甲基底
conarm:chest_core:0, 活石 胸甲基底
conarm:chest_core:0, 活木 胸甲基底
conarm:chest_core:0, 梦之木 胸甲基底
conarm:chest_core:0, 魔力钢 胸甲基底
conarm:chest_core:0, 泰拉钢 胸甲基底
conarm:chest_core:0, 源质钢 胸甲基底
conarm:chest_core:0, 龙 胸甲基底
conarm:chest_core:0, 飞龙 胸甲基底
conarm:chest_core:0, 神龙 胸甲基底
conarm:chest_core:0, 混沌 胸甲基底
conarm:chest_core:0, 莱泽尔 胸甲基底
conarm:chest_core:0, 艾洛蒂 胸甲基底
conarm:chest_core:0, 凯罗尼 胸甲基底
conarm:chest_core:0, 普雷蒂 胸甲基底
conarm:chest_core:0, 艾恩尼 胸甲基底
conarm:chest_core:0, 以太 胸甲基底
conarm:chest_core:0, 蓝丝黛尔石 胸甲基底
conarm:chest_core:0, 云母 胸甲基底
conarm:chest_core:0, 磷灰石 胸甲基底
conarm:chest_core:0, 蕴魔源质 胸甲基底
conarm:chest_core:0, 肉 胸甲基底
conarm:chest_core:0, 史莱姆胸甲基底
conarm:chest_core:0, 粉色金属 胸甲基底
conarm:chest_core:0, 橡胶 胸甲基底
conarm:chest_core:0, 高级合金 胸甲基底
conarm:chest_core:0, 能量金属 胸甲基底
conarm:chest_core:0, 碳纤维 胸甲基底
conarm:chest_core:0, 铱 胸甲基底
conarm:chest_core:0, UU金属 胸甲基底
conarm:chest_core:0, 强化荧石 胸甲基底
conarm:chest_core:0, HDPE 胸甲基底
conarm:chest_core:0, 幽魂木 胸甲基底
conarm:chest_core:0, 血木 胸甲基底
conarm:chest_core:0, 黑暗木 胸甲基底
conarm:chest_core:0, 熔融木 胸甲基底
conarm:chest_core:0, 红石琥珀金 胸甲基底
conarm:chest_core:0, 红石水晶 胸甲基底
conarm:chest_core:0, 极寒末影 胸甲基底
conarm:chest_core:0, 极寒水晶 胸甲基底
conarm:chest_core:0, 神秘 胸甲基底
conarm:chest_core:0, 虚空金属 胸甲基底
conarm:chest_core:0, 元金 胸甲基底
conarm:chest_core:0, 锡 胸甲基底
conarm:chest_core:0, 铝 胸甲基底
conarm:chest_core:0, 铂 胸甲基底
conarm:chest_core:0, 殷钢 胸甲基底
conarm:chest_core:0, 康铜 胸甲基底
conarm:chest_core:0, 信素 胸甲基底
conarm:chest_core:0, 流明 胸甲基底
conarm:chest_core:0, 基岩 胸甲基底
conarm:chest_core:0, 附魔菜梗子 胸甲基底
conarm:chest_core:0, 不稳定大轩 胸甲基底
conarm:chest_core:0, 大轩 胸甲基底
conarm:chest_core:0, 附魔大轩 胸甲基底
conarm:chest_core:0, 究极屑大轩 胸甲基底
conarm:chest_core:0, 暗无 胸甲基底
conarm:chest_core:0, 欧芒 胸甲基底
conarm:chest_core:0, 下级精华 胸甲基底
conarm:chest_core:0, 初级精华 胸甲基底
conarm:chest_core:0, 中级精华 胸甲基底
conarm:chest_core:0, 高级精华 胸甲基底
conarm:chest_core:0, 终极精华 胸甲基底
conarm:chest_core:0, 终焉精华 胸甲基底
conarm:chest_core:0, 欧皇 胸甲基底
conarm:chest_core:0, 菜梗子 胸甲基底
conarm:chest_core:0, 秘银 胸甲基底
conarm:chest_core:0, 精金 胸甲基底
conarm:chest_core:0, 秘金 胸甲基底
conarm:chest_core:0, 撒普拉斯 胸甲基底
conarm:chest_core:0, 故障灌注 胸甲基底
conarm:chest_core:0, 呆毛 胸甲基底
conarm:chest_core:0, 金梗子 胸甲基底
conarm:chest_core:0, 耐酸铝 胸甲基底
conarm:chest_core:0, 锇荧黑曜合金 胸甲基底
conarm:chest_core:0, 铱锇合金 胸甲基底
conarm:chest_core:0, 泰伯利亚 胸甲基底
conarm:chest_core:0, 极光金属 胸甲基底
conarm:chest_core:0, 钷 胸甲基底
conarm:chest_core:0, 杜兰特 胸甲基底
conarm:chest_core:0, 瓦雷利亚 胸甲基底
conarm:chest_core:0, 振金 胸甲基底
conarm:chest_core:0, 地母 胸甲基底
conarm:chest_core:0, 钯 胸甲基底
conarm:chest_core:0, 雾金 胸甲基底
conarm:chest_core:0, 零素 胸甲基底
conarm:chest_core:0, 玄武岩 胸甲基底
conarm:chest_core:0, 泰伯利安 胸甲基底
conarm:chest_core:0, 碎金 胸甲基底
conarm:chest_core:0, 瑟蓝 胸甲基底
conarm:chest_core:0, 普罗克希 胸甲基底
conarm:chest_core:0, 漩金 胸甲基底
conarm:chest_core:0, 焰晶 胸甲基底
conarm:chest_core:0, 帝金 胸甲基底
conarm:chest_core:0, 阳光合金 胸甲基底
conarm:chest_core:0, 铿金 胸甲基底
conarm:chest_core:0, 烈金 胸甲基底
conarm:chest_core:0, 辐光合金 胸甲基底
conarm:chest_core:0, 流光合金 胸甲基底
conarm:chest_core:0, 地动合金 胸甲基底
conarm:chest_core:0, 曜金 胸甲基底
conarm:chest_core:0, 铌 胸甲基底
conarm:chest_core:0, 原金 胸甲基底
conarm:chest_core:0, 陨铁 胸甲基底
conarm:chest_core:0, 黑陨铁 胸甲基底
conarm:chest_core:0, 蕴魔结晶 胸甲基底
conarm:chest_core:0, 绿宝石 胸甲基底
conarm:leggings_core:0, 磁钢护腿基底
conarm:leggings_core:0, 充能合金护腿基底
conarm:leggings_core:0, 振动合金护腿基底
conarm:leggings_core:0, 红石合金护腿基底
conarm:leggings_core:0, 导电铁护腿基底
conarm:leggings_core:0, 脉冲铁护腿基底
conarm:leggings_core:0, 玄钢护腿基底
conarm:leggings_core:0, 魂金护腿基底
conarm:leggings_core:0, 末地钢护腿基底
conarm:leggings_core:0, 铁合金护腿基底
conarm:leggings_core:0, 娜迦鳞片 护腿基底
conarm:leggings_core:0, 钢叶 护腿基底
conarm:leggings_core:0, 炽铁 护腿基底
conarm:leggings_core:0, 骑士金属 护腿基底
conarm:leggings_core:0, 木 护腿基底
conarm:leggings_core:0, 圆石 护腿基底
conarm:leggings_core:0, 燧石 护腿基底
conarm:leggings_core:0, 仙人掌 护腿基底
conarm:leggings_core:0, 骨头 护腿基底
conarm:leggings_core:0, 黑曜石 护腿基底
conarm:leggings_core:0, 海晶石 护腿基底
conarm:leggings_core:0, 末地石 护腿基底
conarm:leggings_core:0, 海绵 护腿基底
conarm:leggings_core:0, 烈焰木 护腿基底
conarm:leggings_core:0, 铁 护腿基底
conarm:leggings_core:0, 生铁 护腿基底
conarm:leggings_core:0, 骑士史莱姆 护腿基底
conarm:leggings_core:0, 史莱姆 护腿基底
conarm:leggings_core:0, 史莱姆 护腿基底
conarm:leggings_core:0, 熔岩史莱姆 护腿基底
conarm:leggings_core:0, 地狱岩 护腿基底
conarm:leggings_core:0, 钴 护腿基底
conarm:leggings_core:0, 阿迪特 护腿基底
conarm:leggings_core:0, 玛玉灵 护腿基底
conarm:leggings_core:0, 铜 护腿基底
conarm:leggings_core:0, 青铜 护腿基底
conarm:leggings_core:0, 铅 护腿基底
conarm:leggings_core:0, 银 护腿基底
conarm:leggings_core:0, 琥珀金 护腿基底
conarm:leggings_core:0, 钢 护腿基底
conarm:leggings_core:0, 渊素 护腿基底
conarm:leggings_core:0, 精炼珊瑚 护腿基底
conarm:leggings_core:0, 惧质 护腿基底
conarm:leggings_core:0, 注血 护腿基底
conarm:leggings_core:0, 注血铁 护腿基底
conarm:leggings_core:0, 魔法木质护腿基底
conarm:leggings_core:0, 恶魔灌注护腿基底
conarm:leggings_core:0, 附魔护腿基底
conarm:leggings_core:0, 恶魔护腿基底
conarm:leggings_core:0, 焦黑石英 护腿基底
conarm:leggings_core:0, 红石水晶 护腿基底
conarm:leggings_core:0, 青金石水晶 护腿基底
conarm:leggings_core:0, 钻石水晶 护腿基底
conarm:leggings_core:0, 煤晶 护腿基底
conarm:leggings_core:0, 绿宝石水晶 护腿基底
conarm:leggings_core:0, 铁晶 护腿基底
conarm:leggings_core:0, 阳光化合物 护腿基底
conarm:leggings_core:0, 陨石 护腿基底
conarm:leggings_core:0, 赛特斯石英 护腿基底
conarm:leggings_core:0, 福鲁伊克斯水晶 护腿基底
conarm:leggings_core:0, 福鲁伊克斯钢 护腿基底
conarm:leggings_core:0, 海蓝宝石 护腿基底
conarm:leggings_core:0, 星辉 护腿基底
conarm:leggings_core:0, 水晶矩阵 护腿基底
conarm:leggings_core:0, 中子素 护腿基底
conarm:leggings_core:0, 无尽 护腿基底
conarm:leggings_core:0, 束缚 护腿基底
conarm:leggings_core:0, 感知 护腿基底
conarm:leggings_core:0, 活石 护腿基底
conarm:leggings_core:0, 活木 护腿基底
conarm:leggings_core:0, 梦之木 护腿基底
conarm:leggings_core:0, 魔力钢 护腿基底
conarm:leggings_core:0, 泰拉钢 护腿基底
conarm:leggings_core:0, 源质钢 护腿基底
conarm:leggings_core:0, 龙 护腿基底
conarm:leggings_core:0, 飞龙 护腿基底
conarm:leggings_core:0, 神龙 护腿基底
conarm:leggings_core:0, 混沌 护腿基底
conarm:leggings_core:0, 莱泽尔 护腿基底
conarm:leggings_core:0, 艾洛蒂 护腿基底
conarm:leggings_core:0, 凯罗尼 护腿基底
conarm:leggings_core:0, 普雷蒂 护腿基底
conarm:leggings_core:0, 艾恩尼 护腿基底
conarm:leggings_core:0, 以太 护腿基底
conarm:leggings_core:0, 蓝丝黛尔石 护腿基底
conarm:leggings_core:0, 云母 护腿基底
conarm:leggings_core:0, 磷灰石 护腿基底
conarm:leggings_core:0, 蕴魔源质 护腿基底
conarm:leggings_core:0, 肉 护腿基底
conarm:leggings_core:0, 史莱姆护腿基底
conarm:leggings_core:0, 粉色金属 护腿基底
conarm:leggings_core:0, 橡胶 护腿基底
conarm:leggings_core:0, 高级合金 护腿基底
conarm:leggings_core:0, 能量金属 护腿基底
conarm:leggings_core:0, 碳纤维 护腿基底
conarm:leggings_core:0, 铱 护腿基底
conarm:leggings_core:0, UU金属 护腿基底
conarm:leggings_core:0, 强化荧石 护腿基底
conarm:leggings_core:0, HDPE 护腿基底
conarm:leggings_core:0, 幽魂木 护腿基底
conarm:leggings_core:0, 血木 护腿基底
conarm:leggings_core:0, 黑暗木 护腿基底
conarm:leggings_core:0, 熔融木 护腿基底
conarm:leggings_core:0, 红石琥珀金 护腿基底
conarm:leggings_core:0, 红石水晶 护腿基底
conarm:leggings_core:0, 极寒末影 护腿基底
conarm:leggings_core:0, 极寒水晶 护腿基底
conarm:leggings_core:0, 神秘 护腿基底
conarm:leggings_core:0, 虚空金属 护腿基底
conarm:leggings_core:0, 元金 护腿基底
conarm:leggings_core:0, 锡 护腿基底
conarm:leggings_core:0, 铝 护腿基底
conarm:leggings_core:0, 铂 护腿基底
conarm:leggings_core:0, 殷钢 护腿基底
conarm:leggings_core:0, 康铜 护腿基底
conarm:leggings_core:0, 信素 护腿基底
conarm:leggings_core:0, 流明 护腿基底
conarm:leggings_core:0, 基岩 护腿基底
conarm:leggings_core:0, 附魔菜梗子 护腿基底
conarm:leggings_core:0, 不稳定大轩 护腿基底
conarm:leggings_core:0, 大轩 护腿基底
conarm:leggings_core:0, 附魔大轩 护腿基底
conarm:leggings_core:0, 究极屑大轩 护腿基底
conarm:leggings_core:0, 暗无 护腿基底
conarm:leggings_core:0, 欧芒 护腿基底
conarm:leggings_core:0, 下级精华 护腿基底
conarm:leggings_core:0, 初级精华 护腿基底
conarm:leggings_core:0, 中级精华 护腿基底
conarm:leggings_core:0, 高级精华 护腿基底
conarm:leggings_core:0, 终极精华 护腿基底
conarm:leggings_core:0, 终焉精华 护腿基底
conarm:leggings_core:0, 欧皇 护腿基底
conarm:leggings_core:0, 菜梗子 护腿基底
conarm:leggings_core:0, 秘银 护腿基底
conarm:leggings_core:0, 精金 护腿基底
conarm:leggings_core:0, 秘金 护腿基底
conarm:leggings_core:0, 撒普拉斯 护腿基底
conarm:leggings_core:0, 故障灌注 护腿基底
conarm:leggings_core:0, 呆毛 护腿基底
conarm:leggings_core:0, 金梗子 护腿基底
conarm:leggings_core:0, 耐酸铝 护腿基底
conarm:leggings_core:0, 锇荧黑曜合金 护腿基底
conarm:leggings_core:0, 铱锇合金 护腿基底
conarm:leggings_core:0, 泰伯利亚 护腿基底
conarm:leggings_core:0, 极光金属 护腿基底
conarm:leggings_core:0, 钷 护腿基底
conarm:leggings_core:0, 杜兰特 护腿基底
conarm:leggings_core:0, 瓦雷利亚 护腿基底
conarm:leggings_core:0, 振金 护腿基底
conarm:leggings_core:0, 地母 护腿基底
conarm:leggings_core:0, 钯 护腿基底
conarm:leggings_core:0, 雾金 护腿基底
conarm:leggings_core:0, 零素 护腿基底
conarm:leggings_core:0, 玄武岩 护腿基底
conarm:leggings_core:0, 泰伯利安 护腿基底
conarm:leggings_core:0, 碎金 护腿基底
conarm:leggings_core:0, 瑟蓝 护腿基底
conarm:leggings_core:0, 普罗克希 护腿基底
conarm:leggings_core:0, 漩金 护腿基底
conarm:leggings_core:0, 焰晶 护腿基底
conarm:leggings_core:0, 帝金 护腿基底
conarm:leggings_core:0, 阳光合金 护腿基底
conarm:leggings_core:0, 铿金 护腿基底
conarm:leggings_core:0, 烈金 护腿基底
conarm:leggings_core:0, 辐光合金 护腿基底
conarm:leggings_core:0, 流光合金 护腿基底
conarm:leggings_core:0, 地动合金 护腿基底
conarm:leggings_core:0, 曜金 护腿基底
conarm:leggings_core:0, 铌 护腿基底
conarm:leggings_core:0, 原金 护腿基底
conarm:leggings_core:0, 陨铁 护腿基底
conarm:leggings_core:0, 黑陨铁 护腿基底
conarm:leggings_core:0, 蕴魔结晶 护腿基底
conarm:leggings_core:0, 绿宝石 护腿基底
conarm:boots_core:0, 磁钢靴子基底
conarm:boots_core:0, 充能合金靴子基底
conarm:boots_core:0, 振动合金靴子基底
conarm:boots_core:0, 红石合金靴子基底
conarm:boots_core:0, 导电铁靴子基底
conarm:boots_core:0, 脉冲铁靴子基底
conarm:boots_core:0, 玄钢靴子基底
conarm:boots_core:0, 魂金靴子基底
conarm:boots_core:0, 末地钢靴子基底
conarm:boots_core:0, 铁合金靴子基底
conarm:boots_core:0, 娜迦鳞片 靴子基底
conarm:boots_core:0, 钢叶 靴子基底
conarm:boots_core:0, 炽铁 靴子基底
conarm:boots_core:0, 骑士金属 靴子基底
conarm:boots_core:0, 木 靴子基底
conarm:boots_core:0, 圆石 靴子基底
conarm:boots_core:0, 燧石 靴子基底
conarm:boots_core:0, 仙人掌 靴子基底
conarm:boots_core:0, 骨头 靴子基底
conarm:boots_core:0, 黑曜石 靴子基底
conarm:boots_core:0, 海晶石 靴子基底
conarm:boots_core:0, 末地石 靴子基底
